key,date,place_id,wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,locality_code,locality_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator,population,population_male,population_female,rural_population,urban_population,largest_city_population,clustered_population,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_89,population_age_90_99,population_age_80_and_older,gdp,gdp_per_capita,human_capital_index,open_street_maps,latitude,longitude,elevation,area,rural_area,urban_area,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds,nurses,physicians,health_expenditure,out_of_pocket_health_expenditure,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,noaa_station,noaa_distance,average_temperature,minimum_temperature,maximum_temperature,rainfall,snowfall,dew_point,relative_humidity
GY,2021-04-02,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,,,,,,,GY,GUY,0,197,4,,,10446,235,,,,,,,,,,,,786559,395549,391010,573854,208912,,,3996.0,0.654,147628,145351,145306,93109,90525,79337,51356,22940,3683,920,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,,214970,207343,626,69.774,,11.6,25.1,268.873,182.082,107.8,30.5,,1.0398,0.8023,230.527283,74.853691,,,,,,,2,1,2,4,0,2,0,3,1,1,0,0,2,2,2,0,0,3,3,60.19,81002010502,145.563315,27.425926,23.740741,30.592593,0.0,,22.537037,74.803141
GY,2021-04-03,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,,,,,,,GY,GUY,0,94,2,,,10540,237,,,,,,,,,,,,786559,395549,391010,573854,208912,,,3996.0,0.654,147628,145351,145306,93109,90525,79337,51356,22940,3683,920,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,,214970,207343,626,69.774,,11.6,25.1,268.873,182.082,107.8,30.5,,1.0398,0.8023,230.527283,74.853691,,,,,,,2,1,2,4,0,2,0,3,1,1,0,0,2,2,2,0,0,3,3,60.19,81002010502,145.563315,26.851852,24.037037,30.333333,2.370667,,24.018519,84.604968
GY,2021-04-04,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,,,,,,,GY,GUY,0,40,6,,,10580,243,,,,,,,,,,,,786559,395549,391010,573854,208912,,,3996.0,0.654,147628,145351,145306,93109,90525,79337,51356,22940,3683,920,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,,214970,207343,626,69.774,,11.6,25.1,268.873,182.082,107.8,30.5,,1.0398,0.8023,230.527283,74.853691,,,,,,,2,1,2,4,0,2,0,3,1,1,0,0,2,2,2,0,0,3,3,60.19,81002010502,145.563315,26.5,24.055556,28.833333,6.096,,24.018519,86.392922
GY,2021-04-05,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,,,,,,,GY,GUY,0,26,3,,,10606,246,,,,,,,,,,,,786559,395549,391010,573854,208912,,,3996.0,0.654,147628,145351,145306,93109,90525,79337,51356,22940,3683,920,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,,214970,207343,626,69.774,,11.6,25.1,268.873,182.082,107.8,30.5,,1.0398,0.8023,230.527283,74.853691,,,,,,,2,1,2,4,0,2,0,3,1,1,0,0,2,2,2,0,0,3,3,60.19,81002010502,145.563315,26.666667,25.074074,28.925926,9.906,,24.203704,86.525724
GY,2021-04-06,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,,,,,,,GY,GUY,0,31,1,,,10637,247,,,,,,,,,,,,786559,395549,391010,573854,208912,,,3996.0,0.654,147628,145351,145306,93109,90525,79337,51356,22940,3683,920,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,,214970,207343,626,69.774,,11.6,25.1,268.873,182.082,107.8,30.5,,1.0398,0.8023,230.527283,74.853691,,,,,,,2,1,2,4,0,2,0,3,1,1,0,0,2,3,2,0,0,3,3,60.19,81005099999,132.00013,26.126984,23.47619,29.825397,18.076333,,24.047619,88.523125
GY,2021-04-07,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,,,,,,,GY,GUY,0,81,3,,,10718,250,,,,,,,,,,,,786559,395549,391010,573854,208912,,,3996.0,0.654,147628,145351,145306,93109,90525,79337,51356,22940,3683,920,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,,214970,207343,626,69.774,,11.6,25.1,268.873,182.082,107.8,30.5,,1.0398,0.8023,230.527283,74.853691,,,,,,,2,1,2,4,0,2,0,3,1,1,0,0,2,3,2,0,0,3,3,60.19,81002010502,145.563315,27.555556,24.333333,30.425926,0.084667,,23.981481,80.962657
GY,2021-04-08,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,,,,,,,GY,GUY,0,135,2,,,10853,252,,,,,,,,,,,,786559,395549,391010,573854,208912,,,3996.0,0.654,147628,145351,145306,93109,90525,79337,51356,22940,3683,920,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,,214970,207343,626,69.774,,11.6,25.1,268.873,182.082,107.8,30.5,,1.0398,0.8023,230.527283,74.853691,,,,,,,2,1,2,4,0,2,0,3,1,1,0,0,2,3,2,0,0,3,3,60.19,81002010502,145.563315,27.388889,24.416667,29.652778,2.624667,,24.305556,83.369899
GY,2021-04-09,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,,,,,,,GY,GUY,0,105,0,,,10958,252,,,,,,,,,,,,786559,395549,391010,573854,208912,,,3996.0,0.654,147628,145351,145306,93109,90525,79337,51356,22940,3683,920,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,,214970,207343,626,69.774,,11.6,25.1,268.873,182.082,107.8,30.5,,1.0398,0.8023,230.527283,74.853691,,,,,,,2,1,2,4,0,2,0,3,1,1,0,0,2,3,2,0,0,3,3,60.19,81002010502,145.563315,25.296296,23.259259,28.12963,23.241,,23.907407,92.06113
GY,2021-04-10,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,,,,,,,GY,GUY,0,86,0,,,11044,252,,,,,,,,,,,,786559,395549,391010,573854,208912,,,3996.0,0.654,147628,145351,145306,93109,90525,79337,51356,22940,3683,920,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,,214970,207343,626,69.774,,11.6,25.1,268.873,182.082,107.8,30.5,,1.0398,0.8023,230.527283,74.853691,,,,,,,2,1,2,4,0,2,0,3,1,1,0,0,2,3,2,0,0,3,3,60.19,81002010502,145.563315,26.875,23.277778,29.875,36.660667,,23.916667,84.003418
GY,2021-04-11,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,,,,,,,GY,GUY,0,105,3,,,11149,255,,,,,,,,,,,,786559,395549,391010,573854,208912,,,3996.0,0.654,147628,145351,145306,93109,90525,79337,51356,22940,3683,920,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,,214970,207343,626,69.774,,11.6,25.1,268.873,182.082,107.8,30.5,,1.0398,0.8023,230.527283,74.853691,,,,,,,2,1,2,4,0,2,0,3,1,1,0,0,2,3,2,0,0,3,3,60.19,81002010502,145.563315,26.277778,23.851852,29.666667,5.969,,23.777778,86.202742
GY,2021-04-12,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,,,,,,,GY,GUY,0,40,2,,,11189,257,,,,,,,,,,,,786559,395549,391010,573854,208912,,,3996.0,0.654,147628,145351,145306,93109,90525,79337,51356,22940,3683,920,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,,214970,207343,626,69.774,,11.6,25.1,268.873,182.082,107.8,30.5,,1.0398,0.8023,230.527283,74.853691,,,,,,,2,1,2,4,0,2,0,3,1,1,0,0,2,3,2,0,0,3,3,60.19,81002010502,145.563315,28.481481,24.694444,30.638889,3.81,,24.416667,78.911827
GY,2021-04-13,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,,,,,,,GY,GUY,0,88,1,,,11277,258,,,,,,,,,,,,786559,395549,391010,573854,208912,,,3996.0,0.654,147628,145351,145306,93109,90525,79337,51356,22940,3683,920,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,,214970,207343,626,69.774,,11.6,25.1,268.873,182.082,107.8,30.5,,1.0398,0.8023,230.527283,74.853691,,,,,,,2,1,2,4,0,2,0,3,1,1,0,0,2,3,2,0,0,3,3,60.19,81002010502,145.563315,29.077778,24.088889,31.355556,0.8636,,24.577778,77.033239
GY,2021-04-14,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,,,,,,,GY,GUY,0,97,2,,,11374,260,,,,,,,,,,,,786559,395549,391010,573854,208912,,,3996.0,0.654,147628,145351,145306,93109,90525,79337,51356,22940,3683,920,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,,214970,207343,626,69.774,,11.6,25.1,268.873,182.082,107.8,30.5,,1.0398,0.8023,230.527283,74.853691,,,,,,,2,1,2,4,0,2,0,3,1,1,0,0,2,3,2,0,0,3,3,60.19,81002010502,145.563315,28.740741,24.157407,31.833333,3.2004,,24.453704,77.870241
GY,2021-04-15,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,,,,,,,GY,GUY,0,153,3,,,11527,263,,,,,,,,,,,,786559,395549,391010,573854,208912,,,3996.0,0.654,147628,145351,145306,93109,90525,79337,51356,22940,3683,920,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,,214970,207343,626,69.774,,11.6,25.1,268.873,182.082,107.8,30.5,,1.0398,0.8023,230.527283,74.853691,,,,,,,2,1,2,4,0,2,0,3,1,1,0,0,2,3,2,0,0,3,3,60.19,81002010502,145.563315,28.5,24.842593,31.583333,3.81,,24.824074,80.659799
GY,2021-04-16,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,,,,,,,GY,GUY,0,115,4,,,11642,267,,,,,,,,,,,,786559,395549,391010,573854,208912,,,3996.0,0.654,147628,145351,145306,93109,90525,79337,51356,22940,3683,920,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,,214970,207343,626,69.774,,11.6,25.1,268.873,182.082,107.8,30.5,,1.0398,0.8023,230.527283,74.853691,,,,,,,2,1,2,4,0,2,0,3,1,1,0,0,2,3,2,0,0,3,4,60.19,81002010502,145.563315,27.759259,24.555556,30.537037,6.35,,23.796296,79.168328
GY,2021-04-17,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,,,,,,,GY,GUY,0,120,1,,,11762,268,,,,,,,,,,,,786559,395549,391010,573854,208912,,,3996.0,0.654,147628,145351,145306,93109,90525,79337,51356,22940,3683,920,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,,214970,207343,626,69.774,,11.6,25.1,268.873,182.082,107.8,30.5,,1.0398,0.8023,230.527283,74.853691,,,,,,,2,1,2,4,0,2,0,3,1,1,0,0,2,3,2,0,0,3,4,60.19,81005099999,132.00013,27.907407,23.731481,30.851852,0.042333,,23.268519,75.980001
GY,2021-04-18,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,,,,,,,GY,GUY,0,101,3,,,11863,271,,,,,,,,,,,,786559,395549,391010,573854,208912,,,3996.0,0.654,147628,145351,145306,93109,90525,79337,51356,22940,3683,920,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,,214970,207343,626,69.774,,11.6,25.1,268.873,182.082,107.8,30.5,,1.0398,0.8023,230.527283,74.853691,,,,,,,2,1,2,4,0,2,0,3,1,1,0,0,2,3,2,0,0,3,4,60.19,81002010502,145.563315,27.847222,23.75,30.777778,0.169333,,23.194444,75.938865
GY,2021-04-19,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,,,,,,,GY,GUY,0,38,0,,,11901,271,,,,,,,,,,,,786559,395549,391010,573854,208912,,,3996.0,0.654,147628,145351,145306,93109,90525,79337,51356,22940,3683,920,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,,214970,207343,626,69.774,,11.6,25.1,268.873,182.082,107.8,30.5,,1.0398,0.8023,230.527283,74.853691,,,,,,,2,1,2,4,0,2,0,3,1,1,0,0,2,3,2,0,0,3,4,60.19,81005099999,132.00013,27.769841,23.055556,30.880952,0.290286,,22.619048,73.733252
GY,2021-04-20,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,,,,,,,GY,GUY,0,71,2,,,11972,273,,,,,,,,,,,,786559,395549,391010,573854,208912,,,3996.0,0.654,147628,145351,145306,93109,90525,79337,51356,22940,3683,920,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,,214970,207343,626,69.774,,11.6,25.1,268.873,182.082,107.8,30.5,,1.0398,0.8023,230.527283,74.853691,,,,,,,2,1,2,4,0,2,0,3,1,1,0,0,2,3,2,0,0,3,4,60.19,81002010502,145.563315,27.574074,24.074074,30.740741,0.0,,22.962963,76.015741
GY,2021-04-21,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,,,,,,,GY,GUY,0,160,1,,,12132,274,,,,,,,,,,,,786559,395549,391010,573854,208912,,,3996.0,0.654,147628,145351,145306,93109,90525,79337,51356,22940,3683,920,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,,214970,207343,626,69.774,,11.6,25.1,268.873,182.082,107.8,30.5,,1.0398,0.8023,230.527283,74.853691,,,,,,,2,1,2,4,0,2,0,3,1,1,0,0,2,3,2,0,0,3,4,60.19,81002010502,145.563315,25.148148,23.5,28.740741,0.508,,23.592593,91.114575
GY,2021-04-22,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,,,,,,,GY,GUY,0,102,3,,,12234,277,,,,,,,,,,,,786559,395549,391010,573854,208912,,,3996.0,0.654,147628,145351,145306,93109,90525,79337,51356,22940,3683,920,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,,214970,207343,626,69.774,,11.6,25.1,268.873,182.082,107.8,30.5,,1.0398,0.8023,230.527283,74.853691,,,,,,,2,1,2,4,0,2,0,3,1,1,0,0,2,3,2,0,0,3,4,60.19,81002010502,145.563315,26.722222,24.12963,29.925926,56.896,,23.851852,84.351523
GY,2021-04-23,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,,,,,,,GY,GUY,0,214,0,,,12448,277,,,,,,,,,,,,786559,395549,391010,573854,208912,,,3996.0,0.654,147628,145351,145306,93109,90525,79337,51356,22940,3683,920,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,,214970,207343,626,69.774,,11.6,25.1,268.873,182.082,107.8,30.5,,1.0398,0.8023,230.527283,74.853691,,,,,,,2,1,2,4,0,2,0,3,1,1,0,0,2,3,2,0,0,3,4,60.19,81002010502,145.563315,26.5,23.666667,29.833333,2.032,,23.777778,85.105286
GY,2021-04-24,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,,,,,,,GY,GUY,0,152,2,,,12600,279,,,,,,,,,,,,786559,395549,391010,573854,208912,,,3996.0,0.654,147628,145351,145306,93109,90525,79337,51356,22940,3683,920,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,,214970,207343,626,69.774,,11.6,25.1,268.873,182.082,107.8,30.5,,1.0398,0.8023,230.527283,74.853691,,,,,,,2,1,2,4,0,2,0,3,1,1,0,0,2,3,2,0,0,3,4,60.19,81002010502,145.563315,26.833333,24.322222,29.711111,10.6045,,24.222222,85.840418
GY,2021-04-25,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,,,,,,,GY,GUY,0,103,5,,,12703,284,,,,,,,,,,,,786559,395549,391010,573854,208912,,,3996.0,0.654,147628,145351,145306,93109,90525,79337,51356,22940,3683,920,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,,214970,207343,626,69.774,,11.6,25.1,268.873,182.082,107.8,30.5,,1.0398,0.8023,230.527283,74.853691,,,,,,,2,1,2,4,0,2,0,3,1,1,0,0,2,3,2,0,0,3,4,60.19,81002010502,145.563315,27.203704,25.462963,29.277778,7.366,,23.962963,82.825769
GY,2021-04-26,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,,,,,,,GY,GUY,0,51,3,,,12754,287,,,,,,,,,,,,786559,395549,391010,573854,208912,,,3996.0,0.654,147628,145351,145306,93109,90525,79337,51356,22940,3683,920,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,,214970,207343,626,69.774,,11.6,25.1,268.873,182.082,107.8,30.5,,1.0398,0.8023,230.527283,74.853691,,,,,,,2,1,2,4,0,2,0,3,1,1,0,0,2,3,2,0,0,3,4,60.19,81002010502,145.563315,27.796296,25.046296,29.953704,1.100667,,24.009259,80.058898
GY,2021-04-27,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,,,,,,,GY,GUY,0,72,4,,,12826,291,,,,,,,,,,,,786559,395549,391010,573854,208912,,,3996.0,0.654,147628,145351,145306,93109,90525,79337,51356,22940,3683,920,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,,214970,207343,626,69.774,,11.6,25.1,268.873,182.082,107.8,30.5,,1.0398,0.8023,230.527283,74.853691,,,,,,,2,1,2,4,0,2,0,3,1,1,0,0,2,3,2,268171,0,3,4,60.19,81002010502,145.563315,26.733333,24.455556,29.844444,15.0876,,23.977778,85.074922
GY,2021-04-28,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,,,,,,,GY,GUY,0,137,2,,,12963,293,,,,,,,,,,,,786559,395549,391010,573854,208912,,,3996.0,0.654,147628,145351,145306,93109,90525,79337,51356,22940,3683,920,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,,214970,207343,626,69.774,,11.6,25.1,268.873,182.082,107.8,30.5,,1.0398,0.8023,230.527283,74.853691,,,,,,,2,1,2,4,0,2,0,3,1,1,0,0,2,3,2,0,0,3,4,60.19,81002010502,145.563315,27.25,23.75,30.152778,13.462,,24.0,82.772413
GY,2021-04-29,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,,,,,,,GY,GUY,0,143,2,,,13106,295,,,,,,,,,,,,786559,395549,391010,573854,208912,,,3996.0,0.654,147628,145351,145306,93109,90525,79337,51356,22940,3683,920,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,,214970,207343,626,69.774,,11.6,25.1,268.873,182.082,107.8,30.5,,1.0398,0.8023,230.527283,74.853691,,,,,,,2,1,2,4,0,2,0,3,1,1,0,0,2,3,2,0,0,3,4,60.19,81002010502,145.563315,27.527778,24.018519,30.212963,18.542,,23.833333,80.45441
GY,2021-04-30,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,,,,,,,GY,GUY,0,177,1,,,13283,296,,,,,,,,,,,,786559,395549,391010,573854,208912,,,3996.0,0.654,147628,145351,145306,93109,90525,79337,51356,22940,3683,920,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,,214970,207343,626,69.774,,11.6,25.1,268.873,182.082,107.8,30.5,,1.0398,0.8023,230.527283,74.853691,,,,,,,2,1,2,4,0,2,0,3,1,1,0,0,2,3,2,0,0,3,4,60.19,81002010502,145.563315,27.488889,23.244444,30.4,13.3985,,23.677778,79.909657
GY,2021-05-01,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,,,,,,,GY,GUY,0,121,3,,,13404,299,,,,,,,,,,,,786559,395549,391010,573854,208912,,,3996.0,0.654,147628,145351,145306,93109,90525,79337,51356,22940,3683,920,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,,214970,207343,626,69.774,,11.6,25.1,268.873,182.082,107.8,30.5,,1.0398,0.8023,230.527283,74.853691,,,,,,,2,1,2,4,0,2,0,3,1,1,0,0,2,3,2,0,0,3,4,60.19,81002010502,145.563315,27.12963,24.12963,30.592593,0.169333,,23.87037,82.541213
GY,2021-05-02,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,,,,,,,GY,GUY,0,114,0,,,13518,299,,,,,,,,,,,,786559,395549,391010,573854,208912,,,3996.0,0.654,147628,145351,145306,93109,90525,79337,51356,22940,3683,920,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,,214970,207343,626,69.774,,11.6,25.1,268.873,182.082,107.8,30.5,,1.0398,0.8023,230.527283,74.853691,,,,,,,2,1,2,4,0,2,0,3,1,1,0,0,2,3,2,0,0,3,4,60.19,81005099999,132.00013,26.588889,23.8,29.333333,10.033,,23.844444,85.070209
GY,2021-05-03,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,,,,,,,GY,GUY,0,46,4,,,13564,303,,,,,,,,,,,,786559,395549,391010,573854,208912,,,3996.0,0.654,147628,145351,145306,93109,90525,79337,51356,22940,3683,920,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,,214970,207343,626,69.774,,11.6,25.1,268.873,182.082,107.8,30.5,,1.0398,0.8023,230.527283,74.853691,,,,,,,2,1,2,4,0,2,0,3,1,1,0,0,2,3,2,0,0,3,4,60.19,81005099999,132.00013,26.880952,23.031746,30.269841,25.103667,,24.055556,84.805271
GY,2021-05-04,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,,,,,,,GY,GUY,0,92,3,,,13656,306,,,,,,,,,,,,786559,395549,391010,573854,208912,,,3996.0,0.654,147628,145351,145306,93109,90525,79337,51356,22940,3683,920,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,,214970,207343,626,69.774,,11.6,25.1,268.873,182.082,107.8,30.5,,1.0398,0.8023,230.527283,74.853691,,,,,,,2,1,2,4,0,2,0,3,1,1,0,0,2,3,2,0,0,3,4,60.19,81002010502,145.563315,26.5,24.333333,29.333333,2.032,,24.351852,88.088289
GY,2021-05-05,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,,,,,,,GY,GUY,0,173,2,,,13829,308,,,,,,,,,,,,786559,395549,391010,573854,208912,,,3996.0,0.654,147628,145351,145306,93109,90525,79337,51356,22940,3683,920,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,,214970,207343,626,69.774,,11.6,25.1,268.873,182.082,107.8,30.5,,1.0398,0.8023,230.527283,74.853691,,,,,,,2,1,2,4,0,2,0,3,1,1,0,0,2,3,2,0,0,3,4,60.19,81002010502,145.563315,27.866667,24.433333,30.822222,7.4295,,24.188889,80.528039
GY,2021-05-06,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,,,,,,,GY,GUY,0,128,2,,,13957,310,,,,,,,,,,,,786559,395549,391010,573854,208912,,,3996.0,0.654,147628,145351,145306,93109,90525,79337,51356,22940,3683,920,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,,214970,207343,626,69.774,,11.6,25.1,268.873,182.082,107.8,30.5,,1.0398,0.8023,230.527283,74.853691,,,,,,,2,1,2,4,0,2,0,3,1,1,0,0,2,3,2,0,0,3,4,60.19,81002010502,145.563315,26.814815,24.425926,29.666667,1.143,,24.240741,85.91232
GY,2021-05-07,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,,,,,,,GY,GUY,0,80,4,,,14037,314,,,,,,,,,,,,786559,395549,391010,573854,208912,,,3996.0,0.654,147628,145351,145306,93109,90525,79337,51356,22940,3683,920,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,,214970,207343,626,69.774,,11.6,25.1,268.873,182.082,107.8,30.5,,1.0398,0.8023,230.527283,74.853691,,,,,,,2,1,2,4,0,2,0,3,1,1,0,0,2,3,2,0,0,3,4,60.19,81002010502,145.563315,26.577778,24.611111,29.355556,15.9385,,24.288889,87.327968
GY,2021-05-08,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,,,,,,,GY,GUY,0,166,0,,,14203,314,,,,,,,,,,,,786559,395549,391010,573854,208912,,,3996.0,0.654,147628,145351,145306,93109,90525,79337,51356,22940,3683,920,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,,214970,207343,626,69.774,,11.6,25.1,268.873,182.082,107.8,30.5,,1.0398,0.8023,230.527283,74.853691,,,,,,,2,1,2,4,0,2,0,3,1,1,0,0,2,3,2,0,0,3,4,60.19,81002010502,145.563315,25.433333,23.866667,28.011111,31.242,,24.488889,94.570175
GY,2021-05-09,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,,,,,,,GY,GUY,0,159,11,,,14362,325,,,,,,,,,,,,786559,395549,391010,573854,208912,,,3996.0,0.654,147628,145351,145306,93109,90525,79337,51356,22940,3683,920,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,,214970,207343,626,69.774,,11.6,25.1,268.873,182.082,107.8,30.5,,1.0398,0.8023,230.527283,74.853691,,,,,,,2,1,2,4,0,2,0,3,1,1,0,0,2,3,2,0,0,3,4,60.19,81002010502,145.563315,27.666667,24.75,29.75,19.177,,24.569444,83.375111
GY,2021-05-10,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,,,,,,,GY,GUY,0,80,2,,,14442,327,,,,,,,,,,,,786559,395549,391010,573854,208912,,,3996.0,0.654,147628,145351,145306,93109,90525,79337,51356,22940,3683,920,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,,214970,207343,626,69.774,,11.6,25.1,268.873,182.082,107.8,30.5,,1.0398,0.8023,230.527283,74.853691,,,,,,,2,1,2,4,0,2,0,3,1,1,0,0,2,3,2,0,0,3,4,60.19,81002010502,145.563315,27.527778,24.87037,30.092593,5.8928,,24.675926,84.545409
GY,2021-05-11,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,,,,,,,GY,GUY,0,89,4,,,14531,331,,,,,,,,,,,,786559,395549,391010,573854,208912,,,3996.0,0.654,147628,145351,145306,93109,90525,79337,51356,22940,3683,920,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,,214970,207343,626,69.774,,11.6,25.1,268.873,182.082,107.8,30.5,,1.0398,0.8023,230.527283,74.853691,,,,,,,2,1,2,4,0,2,0,3,1,1,0,0,2,3,2,0,0,3,4,60.19,81002010502,145.563315,27.037037,24.87037,29.407407,15.494,,24.314815,85.18664
GY,2021-05-12,ChIJs8LYYK_vr40RQETltmeI40g,Q734,country/GUY,GY,Guyana,,,,,,,GY,GUY,0,128,0,,,14659,331,,,,,,,,,,,,786559,395549,391010,573854,208912,,,3996.0,0.654,147628,145351,145306,93109,90525,79337,51356,22940,3683,920,11007,4280443645,5468,0.495,287083,5.733333,-59.316667,,214970,207343,626,69.774,,11.6,25.1,268.873,182.082,107.8,30.5,,1.0398,0.8023,230.527283,74.853691,,,,,,,2,1,2,4,0,2,2,3,1,1,0,0,2,3,2,0,0,3,4,71.3,81002010502,145.563315,27.481481,24.537037,30.462963,5.461,,23.759259,80.469047
