key,date,place_id,wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,locality_code,locality_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator,population,population_male,population_female,rural_population,urban_population,largest_city_population,clustered_population,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_89,population_age_90_99,population_age_80_and_older,gdp,gdp_per_capita,human_capital_index,open_street_maps,latitude,longitude,elevation,area,rural_area,urban_area,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds,nurses,physicians,health_expenditure,out_of_pocket_health_expenditure,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,noaa_station,noaa_distance,average_temperature,minimum_temperature,maximum_temperature,rainfall,snowfall,dew_point,relative_humidity
CV,2021-05-22,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,136,0,,664,29334,256,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-23,-9,2,-59,-34,4,1,2,2,4,0,1,2,1,1,2,0,0,2,3,0,0,0,3,3,59.26,08589099999,126.94315,23.211111,19.655556,25.888889,0.0,,16.777778,67.148007
CV,2021-05-23,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,77,2,,1055,29411,258,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-36,-20,-4,-54,-43,6,1,2,2,4,0,1,2,1,1,2,0,0,2,3,0,0,0,3,3,59.26,08594499999,130.012571,24.069444,21.597222,26.125,0.0,,17.222222,65.597388
CV,2021-05-24,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,138,1,,1202,29549,259,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-23,-8,6,-49,-23,4,1,2,2,4,0,1,2,1,1,2,0,0,2,3,0,0,0,3,3,59.26,08594499999,130.012571,23.759259,22.666667,25.666667,0.0,,17.185185,66.740836
CV,2021-05-25,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,214,0,,1321,29763,259,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-26,-11,2,-54,-25,4,1,2,2,4,0,1,2,1,1,2,0,0,2,3,0,0,0,3,3,59.26,08594499999,130.012571,23.407407,21.333333,25.666667,0.0,,17.537037,69.711883
CV,2021-05-26,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,176,0,,,29939,259,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-25,-12,7,-58,-26,4,1,2,2,4,0,1,2,1,1,2,0,0,2,3,0,0,0,3,3,59.26,08589099999,126.94315,23.455556,20.866667,25.744444,0.0,,17.444444,69.0626
CV,2021-05-27,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,183,2,,,30122,261,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-20,-7,7,-47,-25,4,1,2,2,4,0,1,2,1,1,2,0,0,2,3,0,0,0,3,3,59.26,08594499999,130.012571,23.240741,20.537037,25.740741,0.0,,16.907407,67.598034
CV,2021-05-28,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,151,2,,778,30273,263,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-14,-3,7,-45,-24,1,1,2,2,4,0,1,2,1,1,2,0,0,2,3,0,0,0,3,3,59.26,08589099999,126.94315,23.355556,20.522222,25.688889,0.0,,16.688889,66.224621
CV,2021-05-29,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,86,1,,,30359,264,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-20,-2,6,-51,-35,1,1,2,2,4,0,1,2,1,1,2,0,0,2,3,0,0,0,3,3,59.26,08589099999,126.94315,23.655556,20.766667,25.733333,0.0,,17.155556,67.000884
CV,2021-05-30,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,80,0,,705,30439,264,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-35,-16,-1,-54,-47,5,1,2,2,4,0,1,2,1,1,2,0,0,2,3,0,0,0,3,3,59.26,08589099999,126.94315,24.033333,21.377778,26.544444,0.0,,17.9,68.640825
CV,2021-05-31,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,84,0,,974,30523,264,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-10,6,17,-46,-23,-1,1,2,2,4,0,1,2,1,1,2,0,0,2,3,0,0,0,3,3,59.26,08589099999,126.94315,23.933333,21.333333,26.344444,0.0,,18.022222,69.563774
CV,2021-06-01,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,171,2,,974,30694,266,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-27,-27,1,-69,-73,15,1,2,2,4,0,1,2,1,1,2,0,0,2,3,0,0,0,3,3,59.26,08594499999,130.012571,23.740741,20.833333,26.333333,0.0,,18.407407,72.119552
CV,2021-06-02,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,80,0,,,30774,266,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-15,-2,15,-53,-25,2,1,2,2,4,0,1,2,1,1,2,0,0,2,3,0,0,0,3,3,59.26,08594499999,130.012571,23.833333,22.0,26.0,0.0,,18.592593,72.568371
CV,2021-06-03,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,133,1,,,30907,267,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-14,-4,10,-43,-26,3,1,2,2,4,0,1,2,1,1,2,0,0,2,3,0,0,0,3,3,59.26,08594499999,130.012571,23.962963,22.0,26.666667,0.0,,18.574074,71.904765
CV,2021-06-04,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,96,0,,639,31003,267,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-17,-4,7,-43,-24,2,1,2,2,4,0,1,2,1,1,2,0,0,2,3,0,0,0,3,3,59.26,08594499999,130.012571,23.925926,22.240741,26.37037,0.0,,18.574074,72.068691
CV,2021-06-05,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,94,0,,639,31097,267,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-19,-4,3,-50,-34,3,1,2,2,4,0,1,2,1,1,2,0,0,2,3,0,0,0,3,3,59.26,08589099999,126.94315,24.155556,21.488889,26.222222,0.0,,18.4,70.459996
CV,2021-06-06,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,0,0,,829,31097,267,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-35,-15,-5,-53,-45,5,1,2,2,4,0,1,2,1,1,2,0,0,2,3,0,0,0,3,3,59.26,08594499999,130.012571,23.861111,21.652778,25.75,0.0,,19.027778,74.441611
CV,2021-06-07,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,128,2,,994,31225,269,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-18,-2,12,-46,-21,1,1,2,2,4,0,1,2,1,1,2,0,0,2,3,0,0,0,3,3,59.26,08589099999,126.94315,25.044444,21.6,29.255556,0.0,,17.844444,65.189761
CV,2021-06-08,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,114,1,,1083,31339,270,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-17,-5,9,-47,-25,3,1,2,2,4,0,1,2,1,1,2,0,0,2,3,0,0,0,3,3,59.26,08594499999,130.012571,25.296296,21.740741,28.666667,0.0,,19.407407,70.24278
CV,2021-06-09,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,94,1,,,31433,271,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-15,-5,15,-54,-25,2,1,2,2,4,0,1,2,1,1,2,0,0,2,3,0,0,0,3,3,59.26,08594499999,130.012571,25.148148,22.666667,28.0,0.0,,19.611111,71.707587
CV,2021-06-10,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,79,1,,,31512,272,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-17,-7,14,-44,-24,3,1,2,2,4,0,1,2,1,1,2,0,0,2,3,0,0,0,3,3,59.26,08594499999,130.012571,25.333333,22.666667,28.666667,0.0,,19.537037,70.839859
CV,2021-06-11,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,59,1,,741,31571,273,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-14,-2,15,-45,-23,0,1,2,2,4,0,1,2,1,1,2,0,0,2,3,0,0,0,3,3,59.26,08589099999,126.94315,25.266667,22.6,27.544444,0.0,,20.077778,73.241781
CV,2021-06-12,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,44,2,,491,31615,275,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-17,-1,7,-47,-32,2,1,2,2,4,0,1,2,1,1,2,0,0,2,3,0,0,0,3,3,59.26,08589099999,126.94315,25.544444,22.6,28.022222,0.0,,21.133333,76.664946
CV,2021-06-13,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,32,1,,808,31647,276,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-31,-15,7,-50,-46,4,1,2,2,4,0,1,2,1,1,2,0,0,2,3,0,0,0,3,3,59.26,08594499999,130.012571,26.111111,23.203704,28.333333,0.0,,21.962963,78.002616
CV,2021-06-14,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,57,0,,791,31704,276,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-18,-3,14,-42,-22,1,1,2,2,4,0,1,2,1,1,2,0,0,2,3,0,0,0,3,3,59.26,08594499999,130.012571,25.291667,22.819444,27.305556,0.0,,19.513889,70.569406
CV,2021-06-15,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,79,3,,,31783,279,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-19,-8,11,-49,-26,2,1,2,2,4,0,1,2,1,1,2,0,0,2,3,0,0,0,3,3,59.26,08589099999,126.94315,25.133333,22.511111,27.488889,0.0,,19.511111,71.107081
CV,2021-06-16,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,0,0,,,31783,279,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-16,-7,5,-53,-27,2,1,2,2,4,0,1,2,1,1,2,0,0,2,3,0,0,0,3,3,59.26,08589099999,126.94315,24.744444,22.122222,26.544444,0.0,,19.277778,71.707346
CV,2021-06-17,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,127,2,,,31910,281,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-16,-7,3,-45,-27,2,1,2,2,4,0,1,2,1,1,2,0,0,2,3,0,0,0,3,3,59.26,08589099999,126.94315,24.322222,21.877778,27.355556,0.0,,18.777778,71.281059
CV,2021-06-18,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,54,0,,475,31964,281,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-16,-5,6,-45,-28,1,1,2,2,4,0,1,2,1,1,2,0,0,2,3,0,0,0,3,3,59.26,08589099999,126.94315,24.177778,21.688889,27.4,0.0,,18.211111,69.406583
CV,2021-06-19,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,38,2,,580,32002,283,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-17,-8,0,-47,-38,3,1,2,2,4,0,1,2,1,1,2,0,0,2,3,0,0,0,3,3,59.26,08589099999,126.94315,24.077778,21.666667,26.044444,0.0,,17.777778,67.932904
CV,2021-06-20,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,37,0,,810,32039,283,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-33,-18,-1,-48,-50,3,1,2,2,4,0,1,2,1,1,2,0,0,2,3,0,0,0,3,3,59.26,08589099999,126.94315,23.944444,21.288889,26.1,0.0,,17.177778,65.948914
CV,2021-06-21,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,72,1,,944,32111,284,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-16,-4,9,-40,-26,1,1,2,2,4,0,1,2,1,1,2,0,0,2,3,0,0,0,3,3,59.26,08594499999,130.012571,23.930556,21.277778,26.5,0.0,,17.166667,65.936893
CV,2021-06-22,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,81,0,,820,32192,284,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-18,-10,3,-48,-30,1,1,2,2,4,0,1,2,1,1,2,0,0,2,3,0,0,0,3,3,59.26,08594499999,130.012571,23.796296,20.666667,26.0,0.0,,18.351852,71.691392
CV,2021-06-23,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,65,1,,,32257,285,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-15,-10,10,-49,-30,2,1,2,2,4,0,1,2,1,1,2,0,0,2,3,0,0,0,3,3,59.26,08589099999,126.94315,24.522222,21.733333,26.566667,0.0,,19.133333,72.130736
CV,2021-06-24,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,56,1,,,32313,286,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-15,-9,7,-43,-31,2,1,2,2,4,0,1,2,1,1,2,0,0,2,3,0,0,0,3,3,59.26,08594499999,130.012571,23.981481,21.12963,26.333333,0.0,,18.722222,72.541877
CV,2021-06-25,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,31,0,,613,32344,286,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-12,-2,11,-38,-30,0,1,2,2,4,0,1,2,1,1,2,0,0,2,3,0,0,0,3,3,59.26,08594499999,130.012571,23.916667,21.75,25.680556,0.0,,19.069444,74.355906
CV,2021-06-26,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,28,0,,698,32372,286,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-14,0,10,-45,-38,2,1,2,2,4,0,1,2,1,1,2,0,0,2,3,0,0,0,3,3,59.26,08589099999,126.94315,25.1,22.244444,29.177778,0.0,,19.977778,73.37742
CV,2021-06-27,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,27,0,,968,32399,286,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-27,-13,11,-47,-46,4,1,2,2,4,0,1,2,1,1,2,0,0,2,3,0,0,0,3,3,59.26,08589099999,126.94315,25.211111,22.355556,27.188889,0.0,,20.188889,73.817732
CV,2021-06-28,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,58,0,,1036,32457,286,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-10,2,15,-26,-28,1,1,2,2,4,0,1,2,1,1,2,0,0,2,3,0,0,0,3,3,59.26,08594499999,130.012571,24.5,22.0,27.0,0.0,,20.0,76.110036
CV,2021-06-29,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,,,,,,,CV,CPV,0,67,0,,1109,32524,286,,,,,,,,,,,,555988,279117,276871,185906,364029,,,137962.0,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6404,1601,6597,1981845740,3603,,535774,15.916667,-24.083333,,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,,1.2983,0.7814,167.589615,48.427498,-16,-7,13,-43,-33,3,1,2,2,4,0,1,2,1,1,2,0,0,2,3,0,0,0,3,3,59.26,08589099999,126.94315,24.766667,22.333333,26.755556,0.0,,19.766667,73.796337
