key,date,place_id,wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,locality_code,locality_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator,population,population_male,population_female,rural_population,urban_population,largest_city_population,clustered_population,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_89,population_age_90_99,population_age_80_and_older,gdp,gdp_per_capita,human_capital_index,open_street_maps,latitude,longitude,elevation,area,rural_area,urban_area,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds,nurses,physicians,health_expenditure,out_of_pocket_health_expenditure,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,noaa_station,noaa_distance,average_temperature,minimum_temperature,maximum_temperature,rainfall,snowfall,dew_point,relative_humidity
KZ,2021-04-12,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,,,,,,,KZ,KAZ,0,2726,0,,24258,330319,6179,,9283107,,,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6955.0,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,201343,50335,303811,180161741180,9731,0.746,214665,48.0,68.0,,2724901,,,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,,7.2936,,279.645325,92.700966,-12,14,-9,45,-24,-3,2,1,2,4,1,1,2,3,0,0,0,0,2,1,0,0,0,3,1,65.74,35671099999,30.663453,9.930556,1.638889,19.083333,0.0,15.24,-2.215278,43.653205
KZ,2021-04-13,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,,,,,,,KZ,KAZ,0,2727,0,,53903,333046,6179,,9337010,,,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6955.0,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,201343,50335,303811,180161741180,9731,0.746,214665,48.0,68.0,,2724901,,,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,,7.2936,,279.645325,92.700966,-18,7,-12,43,-26,-2,2,2,2,4,0,0,2,3,0,0,0,0,2,1,0,0,0,3,5,62.96,35671099999,30.663453,11.027778,3.020833,18.569444,0.0,20.32,-0.986111,44.757587
KZ,2021-04-14,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,,,,,,,KZ,KAZ,0,2890,0,,64891,335936,6179,,9401901,,,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6955.0,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,201343,50335,303811,180161741180,9731,0.746,214665,48.0,68.0,,2724901,,,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,,7.2936,,279.645325,92.700966,-18,6,-11,44,-26,-3,2,2,2,4,0,0,2,3,0,0,0,0,2,1,0,0,0,3,5,62.96,35671099999,30.663453,11.134921,3.357143,19.214286,0.0,30.48,-1.047619,43.450313
KZ,2021-04-15,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,,,,,,,KZ,KAZ,0,2909,0,,62176,338845,6179,,9464077,,,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6955.0,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,201343,50335,303811,180161741180,9731,0.746,214665,48.0,68.0,,2724901,,,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,,7.2936,,279.645325,92.700966,-15,8,-5,49,-25,-3,2,2,2,4,0,0,2,3,0,0,0,0,2,1,0,0,0,3,5,62.96,35671099999,30.663453,13.1875,4.4375,21.048611,0.0,20.32,-1.340278,37.088312
KZ,2021-04-16,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,,,,,,,KZ,KAZ,0,2754,194,,59556,341599,6373,,9523633,,,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6955.0,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,201343,50335,303811,180161741180,9731,0.746,214665,48.0,68.0,,2724901,,,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,,7.2936,,279.645325,92.700966,-16,9,-5,47,-22,-3,2,2,2,4,0,0,2,3,0,0,0,0,2,1,0,0,0,3,5,62.96,35671099999,30.663453,13.722222,5.416667,21.784722,0.0,20.32,-0.611111,37.502234
KZ,2021-04-17,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,,,,,,,KZ,KAZ,0,2541,0,,54315,344140,6373,,9577948,,,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6955.0,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,201343,50335,303811,180161741180,9731,0.746,214665,48.0,68.0,,2724901,,,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,,7.2936,,279.645325,92.700966,-25,3,2,44,-20,-4,2,2,2,4,0,0,2,3,0,0,0,0,2,1,0,0,0,3,5,62.96,35671099999,30.663453,13.298611,4.631944,21.5,0.0,20.32,1.4375,44.971511
KZ,2021-04-18,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,,,,,,,KZ,KAZ,0,2831,0,,46635,346971,6373,,9624583,,,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6955.0,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,201343,50335,303811,180161741180,9731,0.746,214665,48.0,68.0,,2724901,,,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,,7.2936,,279.645325,92.700966,-33,-8,3,29,-25,-3,2,2,2,4,0,0,2,3,0,0,0,0,2,1,0,0,0,3,5,62.96,35671099999,30.663453,14.416667,5.472222,22.166667,0.0,,1.541667,42.127465
KZ,2021-04-19,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,,,,,,,KZ,KAZ,0,3016,0,,28936,349987,6373,,9653519,,,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6955.0,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,201343,50335,303811,180161741180,9731,0.746,214665,48.0,68.0,,2724901,,,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,,7.2936,,279.645325,92.700966,-20,4,-19,36,-24,-1,2,2,2,4,0,0,2,3,0,0,0,0,2,1,0,0,0,3,5,62.96,35671099999,30.663453,3.368056,-1.347222,7.826389,0.0,,-2.131944,67.946202
KZ,2021-04-20,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,,,,,,,KZ,KAZ,0,3001,0,,56371,352988,6373,,9709890,,,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6955.0,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,201343,50335,303811,180161741180,9731,0.746,214665,48.0,68.0,,2724901,,,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,,7.2936,,279.645325,92.700966,-21,2,-21,40,-26,-1,2,2,2,4,0,0,2,3,0,0,0,0,2,1,0,615291741,0,3,5,62.96,35671099999,30.663453,-0.520833,-4.534722,4.451389,0.0,71.12,-10.25,48.430358
KZ,2021-04-21,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,,,,,,,KZ,KAZ,0,2930,0,,62294,355918,6373,,9772184,,,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6955.0,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,201343,50335,303811,180161741180,9731,0.746,214665,48.0,68.0,,2724901,,,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,,7.2936,,279.645325,92.700966,-24,-2,-26,31,-27,0,2,2,2,4,0,0,2,3,0,0,0,0,2,1,0,0,0,3,5,62.96,35671099999,30.663453,3.027778,-6.145833,9.923611,0.0,25.4,-7.923611,45.583392
KZ,2021-04-22,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,,,,,,,KZ,KAZ,0,2916,0,,56448,358834,6373,,9828632,,,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6955.0,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,201343,50335,303811,180161741180,9731,0.746,214665,48.0,68.0,,2724901,,,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,,7.2936,,279.645325,92.700966,-22,1,-20,35,-26,0,2,2,2,4,0,0,2,3,0,0,0,0,2,1,0,0,0,3,5,62.96,35671099999,30.663453,7.055556,-0.527778,13.5625,0.0,50.8,-5.75,40.193748
KZ,2021-04-23,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,,,,,,,KZ,KAZ,0,2741,188,,57840,361575,6561,,9886472,,,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6955.0,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,201343,50335,303811,180161741180,9731,0.746,214665,48.0,68.0,,2724901,,,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,,7.2936,,279.645325,92.700966,-19,7,-16,42,-23,-1,2,2,2,4,0,0,2,3,0,0,0,0,2,1,0,0,0,3,5,62.96,35671099999,30.663453,5.595238,-1.793651,12.531746,0.0,71.12,-6.444444,42.039018
KZ,2021-04-24,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,,,,,,,KZ,KAZ,0,2296,0,,57180,363871,6561,,9943652,,,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6955.0,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,201343,50335,303811,180161741180,9731,0.746,214665,48.0,68.0,,2724901,,,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,,7.2936,,279.645325,92.700966,-28,0,-6,40,-22,-3,2,2,2,4,0,0,2,3,0,0,0,0,2,1,0,0,0,3,5,62.96,35671099999,30.663453,7.416667,-0.027778,13.993056,0.0,71.12,-7.243056,35.30299
KZ,2021-04-25,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,,,,,,,KZ,KAZ,0,2838,0,,42749,366709,6561,,9986401,,,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6955.0,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,201343,50335,303811,180161741180,9731,0.746,214665,48.0,68.0,,2724901,,,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,,7.2936,,279.645325,92.700966,-34,-9,4,29,-24,-3,2,2,2,4,0,0,2,3,0,0,0,0,2,1,0,0,0,3,5,62.96,35671099999,30.663453,10.652778,3.625,17.798611,0.0,35.56,-1.645833,43.001476
KZ,2021-04-26,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,,,,,,,KZ,KAZ,0,2995,0,,25463,369704,6561,,10011864,,,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6955.0,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,201343,50335,303811,180161741180,9731,0.746,214665,48.0,68.0,,2724901,,,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,,7.2936,,279.645325,92.700966,-17,8,-9,41,-24,-2,2,2,2,4,0,0,2,3,0,0,0,0,2,1,0,0,0,3,5,62.96,35671099999,30.663453,13.381944,4.541667,20.604167,0.0,20.32,2.5625,48.085624
KZ,2021-04-27,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,,,,,,,KZ,KAZ,0,2958,0,,52702,372662,6561,,10064566,,,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6955.0,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,201343,50335,303811,180161741180,9731,0.746,214665,48.0,68.0,,2724901,,,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,,7.2936,,279.645325,92.700966,-18,5,-8,46,-25,-2,2,2,2,4,0,0,2,3,0,0,0,0,2,1,0,0,0,3,5,62.96,35671099999,30.663453,18.8125,8.277778,27.520833,0.0,25.4,1.611111,32.104767
KZ,2021-04-28,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,,,,,,,KZ,KAZ,0,2975,0,,63808,375637,6561,,10128374,,,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6955.0,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,201343,50335,303811,180161741180,9731,0.746,214665,48.0,68.0,,2724901,,,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,,7.2936,,279.645325,92.700966,-17,7,-4,47,-25,-3,2,2,2,4,0,0,2,3,0,0,0,0,2,1,0,0,0,3,5,62.96,35671099999,30.663453,18.590278,12.222222,26.666667,0.0,35.56,4.743056,40.445824
KZ,2021-04-29,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,,,,,,,KZ,KAZ,0,2933,0,,62019,378570,6561,,10190393,,,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6955.0,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,201343,50335,303811,180161741180,9731,0.746,214665,48.0,68.0,,2724901,,,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,,7.2936,,279.645325,92.700966,-16,8,-4,49,-25,-2,2,2,2,4,0,0,2,3,0,0,0,0,2,1,0,0,0,3,5,62.96,35671099999,30.663453,14.263889,8.319444,19.798611,0.0,25.4,4.222222,51.427839
KZ,2021-04-30,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,,,,,,,KZ,KAZ,0,2508,197,,61019,381078,6758,,10251412,,,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6955.0,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,201343,50335,303811,180161741180,9731,0.746,214665,48.0,68.0,,2724901,,,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,,7.2936,,279.645325,92.700966,-13,15,-5,52,-22,-4,2,2,2,4,0,0,2,3,0,0,0,0,2,1,0,0,0,3,5,62.96,35671099999,30.663453,10.5,4.118056,16.180556,0.0,25.4,-2.770833,39.720037
KZ,2021-05-01,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,,,,,,,KZ,KAZ,0,2086,0,,55929,383164,6758,,10307341,,,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6955.0,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,201343,50335,303811,180161741180,9731,0.746,214665,48.0,68.0,,2724901,,,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,,7.2936,,279.645325,92.700966,-29,2,-8,34,-33,-2,2,2,2,4,0,0,2,3,0,0,0,0,2,1,0,0,0,3,5,62.96,35671099999,30.663453,11.305556,2.326389,17.902778,0.0,,-3.263889,36.490458
KZ,2021-05-02,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,,,,,,,KZ,KAZ,0,2327,0,,35417,385491,6758,,10342758,,,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6955.0,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,201343,50335,303811,180161741180,9731,0.746,214665,48.0,68.0,,2724901,,,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,,7.2936,,279.645325,92.700966,-33,-10,12,32,-26,-5,2,2,2,4,0,0,2,3,0,0,0,0,2,1,0,0,0,3,5,62.96,35671099999,30.663453,12.611111,4.388889,20.798611,0.0,35.56,-4.118056,31.669865
KZ,2021-05-03,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,,,,,,,KZ,KAZ,0,2620,0,,24904,388111,6758,,10367662,,,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6955.0,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,201343,50335,303811,180161741180,9731,0.746,214665,48.0,68.0,,2724901,,,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,,7.2936,,279.645325,92.700966,-17,3,1,34,-55,3,2,2,2,4,0,0,2,3,0,0,0,0,2,1,0,0,0,3,5,62.96,35671099999,30.663453,14.5625,2.854167,23.368056,0.0,,-2.694444,30.934738
KZ,2021-05-04,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,,,,,,,KZ,KAZ,0,2941,0,,37425,391052,6758,,10405087,,,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6955.0,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,201343,50335,303811,180161741180,9731,0.746,214665,48.0,68.0,,2724901,,,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,,7.2936,,279.645325,92.700966,-15,7,-2,49,-25,-3,2,2,2,4,0,2,2,3,0,0,0,0,2,1,0,0,0,3,5,68.52,35671099999,30.663453,17.763889,7.291667,26.583333,0.0,10.16,0.048611,30.676197
KZ,2021-05-05,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,,,,,,,KZ,KAZ,0,2706,0,,50371,393758,6758,,10455458,,,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6955.0,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,201343,50335,303811,180161741180,9731,0.746,214665,48.0,68.0,,2724901,,,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,,7.2936,,279.645325,92.700966,-13,13,-1,51,-26,-4,2,2,2,4,0,2,2,3,0,0,0,0,2,1,0,0,0,3,5,68.52,35671099999,30.663453,19.576389,11.125,27.694444,0.0,30.48,2.798611,33.247957
KZ,2021-05-06,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,,,,,,,KZ,KAZ,0,2372,0,,,396130,6758,,,,,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6955.0,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,201343,50335,303811,180161741180,9731,0.746,214665,48.0,68.0,,2724901,,,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,,7.2936,,279.645325,92.700966,-6,21,5,61,-25,-5,2,2,2,4,0,2,2,3,0,0,0,0,2,1,0,0,0,3,5,68.52,35671099999,30.663453,18.756944,11.756944,26.027778,0.0,30.48,3.638889,37.011759
KZ,2021-05-07,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,,,,,,,KZ,KAZ,0,2165,218,,,398295,6976,,10561671,,,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6955.0,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,201343,50335,303811,180161741180,9731,0.746,214665,48.0,68.0,,2724901,,,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,,7.2936,,279.645325,92.700966,-9,19,9,48,-56,1,2,2,2,4,0,2,2,3,0,0,0,0,2,1,0,0,0,3,5,68.52,35671099999,30.663453,17.1875,10.201389,24.368056,0.0,60.96,2.222222,36.91417
KZ,2021-05-08,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,,,,,,,KZ,KAZ,0,1773,0,,37608,400068,6976,,10599279,,,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6955.0,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,201343,50335,303811,180161741180,9731,0.746,214665,48.0,68.0,,2724901,,,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,,7.2936,,279.645325,92.700966,-24,4,12,43,-30,-5,2,2,2,4,0,2,2,3,0,0,0,0,2,1,0,0,0,3,5,68.52,35671099999,30.663453,16.492063,11.515873,24.087302,0.0,,8.865079,61.837594
KZ,2021-05-09,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,,,,,,,KZ,KAZ,0,1824,0,,31984,401892,6976,,10631263,,,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6955.0,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,201343,50335,303811,180161741180,9731,0.746,214665,48.0,68.0,,2724901,,,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,,7.2936,,279.645325,92.700966,-29,-7,21,32,-25,-6,2,2,2,4,0,2,2,3,0,0,0,0,2,1,0,0,0,3,5,68.52,35671099999,30.663453,15.618056,10.805556,21.159722,0.0,10.16,9.131944,66.277282
KZ,2021-05-10,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,,,,,,,KZ,KAZ,0,2456,0,,23051,404348,6976,,10654314,,,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6955.0,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,201343,50335,303811,180161741180,9731,0.746,214665,48.0,68.0,,2724901,,,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,,7.2936,,279.645325,92.700966,-17,7,-8,32,-59,4,2,2,2,4,0,0,2,3,0,0,0,0,2,1,0,0,0,3,5,62.96,35671099999,30.663453,13.409722,9.958333,17.923611,0.0,10.16,8.034722,70.781271
KZ,2021-05-11,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,,,,,,,KZ,KAZ,0,2676,0,,36799,407024,6976,,10691113,,,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6955.0,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,201343,50335,303811,180161741180,9731,0.746,214665,48.0,68.0,,2724901,,,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,,7.2936,,279.645325,92.700966,-14,11,-2,54,-25,-5,2,2,2,4,0,0,2,3,0,0,0,0,2,1,0,0,0,3,5,62.96,35671099999,30.663453,14.354167,8.993056,20.166667,0.0,15.24,4.131944,50.4835
KZ,2021-05-12,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,,,,,,,KZ,KAZ,0,2635,0,,58711,409659,6976,,10749824,,,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6955.0,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,201343,50335,303811,180161741180,9731,0.746,214665,48.0,68.0,,2724901,,,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,,7.2936,,279.645325,92.700966,-14,12,-5,51,-25,-4,2,2,2,4,0,0,2,3,0,0,0,0,2,1,0,0,0,3,5,62.96,35671099999,30.663453,15.388889,6.8125,22.222222,0.0,10.16,1.25,38.452264
KZ,2021-05-13,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,,,,,,,KZ,KAZ,0,2577,0,,60786,412236,6976,,10810610,,,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6955.0,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,201343,50335,303811,180161741180,9731,0.746,214665,48.0,68.0,,2724901,,,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,,7.2936,,279.645325,92.700966,-11,12,9,58,-26,-5,2,2,2,4,0,0,2,3,0,0,0,0,2,1,0,0,0,3,5,62.96,35671099999,30.663453,16.571429,8.52381,23.857143,0.0,50.8,3.166667,40.914387
KZ,2021-05-14,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,,,,,,,KZ,KAZ,0,2109,173,,62293,414345,7149,,10872903,,,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6955.0,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,201343,50335,303811,180161741180,9731,0.746,214665,48.0,68.0,,2724901,,,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,,7.2936,,279.645325,92.700966,-11,14,2,54,-22,-5,2,2,2,4,0,0,2,3,0,0,0,0,2,1,0,0,0,3,5,62.96,35671099999,30.663453,17.611111,9.277778,25.111111,0.0,60.96,3.896825,40.373124
KZ,2021-05-15,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,,,,,,,KZ,KAZ,0,1838,0,,54475,416183,7149,,10927378,,,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6955.0,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,201343,50335,303811,180161741180,9731,0.746,214665,48.0,68.0,,2724901,,,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,,7.2936,,279.645325,92.700966,-17,9,15,57,-21,-7,2,2,2,4,0,0,2,3,0,0,0,0,2,1,0,0,0,3,5,62.96,35671099999,30.663453,17.65873,8.285714,24.992063,0.0,,3.246032,38.43184
KZ,2021-05-16,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,,,,,,,KZ,KAZ,0,2142,0,,62293,418325,7149,,10989671,,,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6955.0,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,201343,50335,303811,180161741180,9731,0.746,214665,48.0,68.0,,2724901,,,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,,7.2936,,279.645325,92.700966,-21,2,19,48,-18,-7,2,2,2,4,0,0,2,3,0,0,0,0,2,1,0,0,0,3,5,62.96,35671099999,30.663453,19.972222,9.381944,27.652778,0.0,10.16,4.680556,36.972764
KZ,2021-05-17,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,,,,,,,KZ,KAZ,0,2538,0,,25281,420863,7149,,11014952,,,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6955.0,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,201343,50335,303811,180161741180,9731,0.746,214665,48.0,68.0,,2724901,,,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,,7.2936,,279.645325,92.700966,-9,16,5,54,-22,-5,2,2,2,4,0,0,2,3,0,0,0,0,2,1,0,0,0,3,5,62.96,35671099999,30.663453,23.714286,13.515873,31.515873,0.0,71.12,7.301587,35.343438
